desc_apertura;desc_prog;desc_inc;desc_prin;cred_ini;cred_vig;cred_comp;cred_pag;cred_dev;cred_disp
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;0;0;0;-479.353
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;102.950;0;0;-102.950
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;0;0;45.013;114.589;45.013;-45.013
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;0;0;23.136;23.136;23.136;-23.136
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";0;0;1.263.613;0;1.263.613;-1.263.613
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Otros Servicios;0;0;53.897;53.897;53.897;-53.897
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Otros Servicios;0;0;0;0;0;-20.000.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Otros Servicios;0;0;0;88.964;88.964;0
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;0;0;0;0;0;-6.300
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;0;0;0;0;0;-19.395
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;0;0;6.300;6.300;6.300;-1.130
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;0;0;24.910;24.910;24.910;-22.576
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;0;0;47.855;47.855;47.855;-50.345
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;0;0;14.367;14.367;14.367;-12.498
Conducción y Administración;Promoción del Deporte;Bienes de Uso;Maquinaria y Equipo;500.000;500.000;0;0;0;500.000
Conducción y Administración;Promoción del Deporte;Bienes de Uso;Maquinaria y Equipo;500.000;500.000;0;0;0;500.000
Conducción y Administración;Promoción del Deporte;Bienes de Uso;Maquinaria y Equipo;2.000.000;2.000.000;0;0;0;2.000.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;1.117.276;1.117.276;0;0;0;1.117.276
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;98.603;98.603;0;0;0;98.603
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;284.120;284.120;0;0;0;284.120
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Gastos en Personal;Personal contratado;116.000;116.000;0;0;0;116.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Gastos en Personal;Personal contratado;1.000;1.000;0;0;0;1.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;"Productos Alimenticios, Agropecuarios y Forestales";35.994;35.994;0;0;0;35.994
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;Textiles y Vestuario;2.700.000;2.700.000;0;0;0;2.700.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";70.000;70.000;0;0;0;70.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";4.222.089;4.222.089;0;0;0;4.222.089
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";180.000;180.000;0;0;0;180.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;400.000;400.000;0;0;0;400.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;8.480.835;8.480.835;0;0;0;8.480.835
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Básicos;2.420.000;2.420.000;0;0;0;2.420.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Básicos;3.800.000;3.800.000;0;0;0;3.800.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";17.831.435;17.831.435;0;0;0;17.831.435
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";750.226;750.226;0;0;0;750.226
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";27.329.581;27.329.581;0;0;0;27.329.581
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";450.000;450.000;0;0;0;450.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Técnicos y Profesionales;1.197.300;1.197.300;0;0;0;1.197.300
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Técnicos y Profesionales;700.000;700.000;0;0;0;700.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Técnicos y Profesionales;2.703.000;2.703.000;1.541.806;0;0;1.161.194
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;154.485;154.485;0;0;0;154.485
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;3.078.578;3.078.578;0;0;0;3.078.578
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;670.578;670.578;0;0;0;670.578
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;1.144.879;1.144.879;0;0;0;1.144.879
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";218.089;218.089;0;0;0;218.089
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";12.000.000;12.000.000;0;0;0;12.000.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Otros Servicios;29.043.566;29.043.566;0;0;0;29.043.566
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Otros Servicios;137.211.672;137.211.672;0;0;0;137.211.672
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;128.484;128.484;0
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";0;0;11.760;0;0;-11.760
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";0;0;3.925.000;0;0;-3.925.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";0;0;664.654;0;0;-664.654
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";0;0;2.608;0;0;-2.608
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;Productos Metálicos;0;0;7.055;0;0;-7.055
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;0;0;9.890;0;0;-9.890
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;0;0;10.170;0;0;-10.170
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;0;0;15.265;0;0;-15.265
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;1.172.000;0;0;-14.064.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;7.272.729;0;0;-7.272.729
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;128.484;128.484;0
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;0;0;159.671;0;0;-159.671
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Otros Servicios;0;0;5.054.764;0;0;-167.826.383
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";1.100.000;1.100.000;0;0;0;1.100.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;300.000;300.000;0;0;0;300.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";1.460.000;1.460.000;0;0;0;1.460.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;100.000;100.000;0;0;0;100.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;100.000;100.000;0;0;0;100.000
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Uso;Maquinaria y Equipo;492.009;492.009;0;0;0;492.009
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Uso;Maquinaria y Equipo;94.090;94.090;0;0;0;94.090
Conducción y Administración de los Centros Deportivos Nacionales;Promoción del Deporte;Bienes de Uso;Maquinaria y Equipo;3.578.619;3.578.619;0;0;0;3.578.619
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;1.117.280;1.117.280;0;0;0;1.117.280
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;98.605;98.605;0;0;0;98.605
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;284.120;284.120;0;0;0;284.120
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Gastos en Personal;Personal contratado;116.000;116.000;0;0;0;116.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Gastos en Personal;Personal contratado;1.000;1.000;0;0;0;1.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Bienes de Consumo;Textiles y Vestuario;3.000.000;3.000.000;0;0;0;3.000.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";500.000;500.000;0;0;0;500.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;1.500.000;1.500.000;0;0;0;1.500.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Servicios No Personales;Servicios Técnicos y Profesionales;6.000.000;6.000.000;0;0;0;6.000.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;425.000;425.000;0;0;0;425.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;250.000;250.000;0;0;0;250.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Servicios No Personales;Otros Servicios;11.000.000;11.000.000;0;0;0;11.000.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;200.000.000;200.000.000;0;0;0;200.000.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;80.000.000;80.000.000;0;0;0;79.200.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;0;0;37.195.370;18.597.685;37.195.370;-93.014.300
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;0;0;30.177;0;0;-30.177
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Servicios No Personales;Otros Servicios;0;0;0;0;0;-10.000.000
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;0;0;18.597.685;18.597.685;18.597.685;-18.597.685
Promoción del Deporte Federado y la Representación Nacional;Promoción del Deporte;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;0;0;800.000;800.000;800.000;0
Impulso a las Escuelas de Iniciación Deportiva;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;558.638;558.638;0;0;0;558.638
Impulso a las Escuelas de Iniciación Deportiva;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;49.301;49.301;0;0;0;49.301
Impulso a las Escuelas de Iniciación Deportiva;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;142.060;142.060;0;0;0;142.060
Impulso a las Escuelas de Iniciación Deportiva;Promoción del Deporte;Gastos en Personal;Personal contratado;58.000;58.000;0;0;0;58.000
Impulso a las Escuelas de Iniciación Deportiva;Promoción del Deporte;Gastos en Personal;Personal contratado;1.000;1.000;0;0;0;1.000
Impulso a las Escuelas de Iniciación Deportiva;Promoción del Deporte;Bienes de Consumo;Textiles y Vestuario;800.000;800.000;0;0;0;800.000
